Start_Date,End_Date,Crime,Current,Prior,Ratio,28Day_Current,28Day_Prior,28Day_Ratio,YTD_Current,YTD_Prior,YTD_Ratio,2YR,5YR,22YR,Volume_Number,Number_number,Mayor,Commissioner,Precinct
  12/12/2016,  12/18/2016,Fel. Assault,0,2,-100.0,2,3,-33.3,84,97,-13.4,-6.7,18.3,-67.7,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Burglary,4,5,-20.0,11,18,-38.9,161,211,-23.7,-32.1,-31.5,-85.4,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,11,10,10.0,43,32,34.4,498,481,3.5,5.3,66.6,38.7,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,2,-50.0,4,8,-50.0,81,119,-31.9,-27.7,-43.8,-90.8,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,TOTAL,17,20,-15.00,66,66,0.00,922,993,-7.15,-8.89,5.37,-71.21,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,2,0,***.*,26,20,30.0,13.0,85.7,***.*,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,1,0,***.*,28,19,47.4,-6.7,27.3,***.*,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,20,26,-23.1,61,80,-23.8,776,814,-4.7,0.3,31.7,***.*,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,7,3,133.3,24,14,71.4,278,267,4.1,23.6,36.9,***.*,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,0,***.*,0,2,-100.0,19,35,-45.7,5.6,11.8,***.*,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,8,4,100.0,166.7,14.3,-33.3,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,6,4,50.0,200.0,0.0,-40.0,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,1,0,***.*,3,6,-50.0,50.0,50.0,-85.0,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,2,-100.0,22,19,15.8,37.5,175.0,-35.3,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Robbery,4,6,-33.3,13,23,-43.5,218,261,-16.5,-8.4,-39.8,-82.5,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,2,0,***.*,19,6,216.7,220,180,22.2,-7.2,9.5,-61.5,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Burglary,8,6,33.3,22,37,-40.5,245,382,-35.9,-23.2,-46.9,-81.1,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,17,13,30.8,50,47,6.4,686,627,9.4,7.5,40.3,27.3,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,3,-33.3,3,9,-66.7,113,148,-23.6,-28.5,-28.0,-87.5,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,TOTAL,33,28,17.86,108,124,-12.90,"1,507","1,623",-7.15,-6.28,-10.30,-67.33,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Transit,1,0,***.*,5,2,150.0,41,35,17.1,20.6,-2.4,***.*,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Housing,5,2,150.0,14,11,27.3,168,150,12.0,-2.3,30.2,***.*,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,12,22,-45.5,68,69,-1.4,"1,158","1,169",-0.9,-11.0,-5.1,***.*,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,8,15,-46.7,30,40,-25.0,522,477,9.4,14.2,9.2,***.*,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,0,***.*,1,1,0.0,44,42,4.8,4.8,12.8,***.*,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,12,26,-53.8,-53.8,-33.3,-85.7,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,10,21,-52.4,-44.4,-37.5,-87.2,23,50,Bill de Blasio,James P. O誰eill,90th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,2,8,-75.0,0.0,-66.7,-90.9,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,1,-100.0,11,10,10.0,266.7,22.2,-65.6,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Robbery,5,2,150.0,17,9,88.9,120,143,-16.1,-36.2,-47.4,-89.6,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,5,2,150.0,13,10,30.0,169,172,-1.7,0.6,29.0,-64.0,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Burglary,1,4,-75.0,6,13,-53.8,104,122,-14.8,-40.6,-41.9,-90.2,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,7,5,40.0,29,24,20.8,365,362,0.8,-10.8,-20.5,-31.4,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,4,-100.0,1,7,-85.7,58,88,-34.1,-37.6,-40.2,-92.0,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,TOTAL,18,17,5.88,66,64,3.13,829,905,-8.40,-20.13,-25.25,-79.29,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,1,2,-50.0,31,29,6.9,-27.9,-41.5,***.*,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Housing,5,1,400.0,8,4,100.0,85,99,-14.1,-27.4,-19.0,***.*,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,7,18,-61.1,35,54,-35.2,612,677,-9.6,-22.4,-46.6,***.*,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,4,8,-50.0,27,35,-22.9,304,301,1.0,-10.3,7.8,***.*,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,2,1,100.0,21,22,-4.5,61.5,-12.5,***.*,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,1,3,-66.7,7,28,-75.0,-53.3,-63.2,-94.1,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,1,3,-66.7,7,22,-68.2,-41.7,-58.8,-93.3,23,50,Bill de Blasio,James P. O誰eill,88th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,1,-100.0,3,2,50.0,200.0,0.0,-72.7,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,1,-100.0,4,10,-60.0,-33.3,100.0,-81.8,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Robbery,3,2,50.0,8,9,-11.1,124,120,3.3,-8.1,-30.3,-90.3,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,0,8,-100.0,8,13,-38.5,148,139,6.5,13.8,34.5,-64.8,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Burglary,4,2,100.0,5,8,-37.5,72,90,-20.0,-35.7,-38.5,-90.9,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,15,16,-6.3,51,58,-12.1,572,666,-14.1,-3.2,14.6,-48.1,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,0,***.*,2,1,100.0,32,50,-36.0,-22.0,-37.3,-95.5,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,TOTAL,22,28,-21.43,74,91,-18.68,955,"1,077",-11.33,-6.00,-0.52,-78.05,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Transit,1,2,-50.0,7,7,0.0,76,86,-11.6,-20.8,8.6,***.*,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Housing,0,2,-100.0,1,6,-83.3,29,50,-42.0,-38.3,3.6,***.*,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,38,28,35.7,137,111,23.4,"1,567","1,400",11.9,10.4,6.6,***.*,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,5,10,-50.0,23,36,-36.1,332,305,8.9,10.3,-4.9,***.*,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,4,2,100.0,52,41,26.8,126.1,67.7,***.*,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,1,1,0.0,7,9,-22.2,75.0,-12.5,-81.6,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,1,1,0.0,6,6,0.0,50.0,0.0,-79.3,23,50,Bill de Blasio,James P. O誰eill,84th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,4,7,-42.9,-42.9,-69.2,-90.0,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,0,2,-100.0,29,30,-3.3,16.0,-14.7,-53.2,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Robbery,6,10,-40.0,21,31,-32.3,323,317,1.9,-1.5,-25.6,-78.2,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,2,5,-60.0,16,22,-27.3,295,271,8.9,-2.6,-19.0,-64.0,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Burglary,6,9,-33.3,29,33,-12.1,307,456,-32.7,-35.5,-32.7,-76.7,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,7,9,-22.2,34,34,0.0,475,411,15.6,0.4,61.0,-13.3,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,G.L.A.,3,4,-25.0,5,15,-66.7,111,124,-10.5,-16.5,-33.1,-88.0,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,TOTAL,24,38,-36.84,105,137,-23.36,"1,544","1,616",-4.46,-11.52,-12.37,-70.27,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Transit,1,1,0.0,4,2,100.0,28,22,27.3,33.3,7.7,***.*,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,3,4,-25.0,27,25,8.0,-35.7,12.5,***.*,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Petit Larceny,16,12,33.3,61,57,7.0,950,876,8.4,-7.4,28.7,***.*,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Misd. Assault,7,11,-36.4,36,44,-18.2,694,646,7.4,-0.6,-8.2,***.*,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,3,1,200.0,8,5,60.0,54,54,0.0,-1.8,10.2,***.*,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,1,-100.0,6,1,500.0,20,18,11.1,-20.0,-53.5,-91.2,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,1,-100.0,3,1,200.0,15,16,-6.3,-31.8,-54.5,-92.8,23,50,Bill de Blasio,James P. O誰eill,83rd Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,1,0,***.*,10,4,150.0,42.9,-41.2,-60.0,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Rape,1,0,***.*,7,1,600.0,21,10,110.0,-27.6,-12.5,-73.4,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Robbery,3,11,-72.7,19,25,-24.0,224,317,-29.3,-26.1,-34.3,-81.3,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Fel. Assault,7,2,250.0,14,21,-33.3,292,319,-8.5,-7.9,-8.2,-65.4,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Burglary,3,3,0.0,8,14,-42.9,226,240,-5.8,-25.7,-4.6,-72.5,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,5,6,-16.7,31,25,24.0,385,409,-5.9,-10.9,8.8,3.5,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,2,0.0,5,8,-37.5,60,75,-20.0,-45.9,-25.9,-89.6,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,TOTAL,21,24,-12.50,85,94,-9.57,"1,218","1,374",-11.35,-18.96,-11.22,-68.89,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Transit,0,1,-100.0,1,2,-50.0,13,29,-55.2,-38.1,-53.6,***.*,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Housing,1,2,-50.0,6,10,-40.0,79,98,-19.4,-13.2,-6.0,***.*,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Petit Larceny,9,11,-18.2,53,35,51.4,665,663,0.3,3.9,-14.4,***.*,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Misd. Assault,7,11,-36.4,36,36,0.0,482,450,7.1,-19.3,-37.8,***.*,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,1,3,-66.7,40,29,37.9,21.2,-21.6,***.*,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,1,1,0.0,2,2,0.0,52,32,62.5,4.0,-11.9,-69.9,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,1,1,0.0,2,2,0.0,40,29,37.9,0.0,-20.0,-74.4,23,50,Bill de Blasio,James P. O誰eill,81st Precinct
  12/12/2016,  12/18/2016,Murder,0,2,-100.0,0,2,-100.0,7,7,0.0,-22.2,-41.7,-86.8,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,5,-100.0,16,27,-40.7,-33.3,-44.8,-78.7,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Robbery,7,6,16.7,28,21,33.3,288,269,7.1,-6.2,-30.8,-85.7,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,8,4,100.0,36,32,12.5,379,351,8.0,1.9,-8.7,-65.5,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Burglary,14,4,250.0,34,22,54.5,319,301,6.0,-8.3,-20.8,-73.9,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,6,10,-40.0,23,30,-23.3,464,440,5.5,6.7,16.3,-44.6,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,4,-50.0,10,5,100.0,97,92,5.4,-25.4,-14.9,-81.9,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,TOTAL,37,30,23.33,131,117,11.97,"1,570","1,487",5.58,-3.38,-12.19,-73.13,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Transit,0,4,-100.0,2,5,-60.0,25,21,19.0,19.0,-21.9,***.*,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Housing,7,2,250.0,24,10,140.0,212,163,30.1,-6.2,0.5,***.*,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,21,29,-27.6,92,92,0.0,"1,086","1,060",2.5,-2.6,7.8,***.*,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,10,15,-33.3,51,62,-17.7,668,661,1.1,-15.3,-28.3,***.*,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,2,3,-33.3,2,4,-50.0,33,45,-26.7,-17.5,-34.0,***.*,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,1,2,-50.0,4,4,0.0,39,36,8.3,8.3,-31.6,-85.7,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,1,2,-50.0,4,4,0.0,33,31,6.5,3.1,-25.0,-86.3,23,50,Bill de Blasio,James P. O誰eill,79th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,1,-100.0,10,11,-9.1,100.0,100.0,-61.5,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Robbery,2,2,0.0,10,9,11.1,126,120,5.0,32.6,0.0,-85.1,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,2,0,***.*,5,4,25.0,78,103,-24.3,-3.7,85.7,-69.9,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Burglary,3,4,-25.0,15,15,0.0,118,163,-27.6,-4.1,-31.0,-84.7,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,13,11,18.2,46,39,17.9,507,507,0.0,-8.8,28.4,4.8,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,1,-100.0,3,7,-57.1,50,60,-16.7,-15.3,-44.4,-95.0,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,TOTAL,20,18,11.11,79,75,5.33,889,964,-7.78,-3.26,7.11,-73.79,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Transit,1,0,***.*,7,0,***.*,33,42,-21.4,-13.2,3.1,***.*,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Housing,0,1,-100.0,1,4,-75.0,20,24,-16.7,0.0,53.8,***.*,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,24,17,41.2,92,103,-10.7,"1,194","1,041",14.7,-6.2,36.6,***.*,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,2,6,-66.7,13,21,-38.1,222,221,0.5,9.9,24.0,***.*,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,0,3,-100.0,27,33,-18.2,58.8,58.8,***.*,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,1,2,-50.0,-75.0,0.0,-93.8,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,1,1,0.0,-66.7,0.0,-93.8,23,50,Bill de Blasio,James P. O誰eill,78th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,9,11,-18.2,12.5,-50.0,-88.6,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Rape,1,0,***.*,1,0,***.*,21,20,5.0,5.0,-4.5,-69.1,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Robbery,7,6,16.7,22,23,-4.3,248,281,-11.7,-12.4,-10.1,-88.3,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,4,8,-50.0,19,21,-9.5,356,348,2.3,-5.6,21.1,-69.3,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Burglary,2,2,0.0,13,12,8.3,189,245,-22.9,-34.4,-39.0,-87.6,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,7,3,133.3,29,22,31.8,440,448,-1.8,-11.6,52.2,-24.0,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,0,***.*,8,4,100.0,82,96,-14.6,-37.4,-33.9,-89.1,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,TOTAL,22,19,15.79,92,82,12.20,"1,345","1,449",-7.18,-16.20,0.90,-78.59,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Transit,1,2,-50.0,3,3,0.0,46,44,4.5,31.4,31.4,***.*,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Housing,2,2,0.0,5,3,66.7,105,93,12.9,-0.9,47.9,***.*,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,11,18,-38.9,58,64,-9.4,805,798,0.9,-13.3,-1.3,***.*,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,14,14,0.0,48,57,-15.8,626,642,-2.5,-8.3,-20.1,***.*,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,5,-80.0,2,6,-66.7,44,55,-20.0,-8.3,-13.7,***.*,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,1,-100.0,0,3,-100.0,31,35,-11.4,-24.4,-55.7,-88.0,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,1,-100.0,0,3,-100.0,26,31,-16.1,-27.8,-53.6,-88.8,23,50,Bill de Blasio,James P. O誰eill,77th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,3,1,200.0,200.0,50.0,-62.5,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Rape,1,0,***.*,2,0,***.*,7,4,75.0,40.0,600.0,-41.7,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Robbery,1,1,0.0,5,3,66.7,68,80,-15.0,-19.0,-29.9,-82.4,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,1,1,0.0,2,10,-80.0,77,98,-21.4,-21.4,-13.5,-74.2,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Burglary,6,2,200.0,10,6,66.7,74,129,-42.6,-23.7,-28.2,-82.4,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,3,4,-25.0,10,25,-60.0,203,269,-24.5,-29.0,-9.4,-10.6,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,2,-50.0,3,4,-25.0,30,32,-6.3,-41.2,-49.2,-92.4,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,TOTAL,13,10,30.00,32,48,-33.33,462,613,-24.63,-25.72,-19.65,-73.57,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,3,10,-70.0,-50.0,-76.9,***.*,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Housing,4,1,300.0,6,11,-45.5,114,106,7.5,-10.9,46.2,***.*,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,2,8,-75.0,22,26,-15.4,405,431,-6.0,-18.3,-3.3,***.*,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,5,3,66.7,17,7,142.9,175,153,14.4,15.1,-37.5,***.*,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,0,***.*,2,1,100.0,18,15,20.0,50.0,5.9,***.*,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,3,-100.0,12,19,-36.8,100.0,-25.0,-79.3,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,2,-100.0,9,12,-25.0,80.0,-30.8,-80.9,23,50,Bill de Blasio,James P. O誰eill,76th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,1,0,***.*,23,18,27.8,15.0,-25.8,-80.8,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Rape,1,0,***.*,2,4,-50.0,55,52,5.8,-16.7,-8.3,-53.8,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Robbery,12,15,-20.0,49,67,-26.9,609,712,-14.5,-22.4,-17.3,-80.0,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,13,11,18.2,56,43,30.2,902,844,6.9,0.9,24.1,-37.4,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
